job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,remote_ratio,required_skills,education_required,years_experience,industry,posting_date
AI00216,AI Software Engineer,301038,EX,PT,Norway,M,50,"gcp, azure, deep learning, spark, sql",PhD,18,Media,2025-04-15
AI00217,Robotics Engineer,46253,EN,CT,China,M,0,"mlops, data visualization, git, tensorflow, hadoop",Associate,1,Government,2025-04-15
AI00218,NLP Engineer,59644,EN,PT,Australia,M,0,"r, docker, gcp, java",Associate,0,Consulting,2024-04-20
AI00219,Principal Data Scientist,53960,MI,PT,Finland,M,0,"pytorch, mlops, computer vision, aws, deep learning",Master,3,Telecommunications,2024-07-15
AI00220,Computer Vision Engineer,94894,EN,PT,Netherlands,L,50,"aws, hadoop, python, scala, computer vision",Associate,1,Real Estate,2025-03-02
AI00221,Autonomous Systems Engineer,91611,SE,CT,Israel,L,0,"pytorch, sql, kubernetes",Associate,5,Finance,2024-09-08
AI00222,NLP Engineer,285880,EX,FL,Netherlands,L,50,"sql, linux, tableau, mlops, spark",Master,18,Finance,2024-04-15
AI00223,AI Architect,115263,MI,FL,United Kingdom,L,50,"mathematics, hadoop, scala, nlp, kubernetes",Bachelor,3,Finance,2025-01-25
AI00224,Research Scientist,51882,MI,CT,China,S,50,"scala, r, sql",Associate,3,Technology,2024-02-07
AI00225,Data Scientist,82051,MI,PT,Germany,M,100,"java, python, mlops, docker",Master,2,Automotive,2025-04-20
AI00226,ML Ops Engineer,122331,SE,FL,Canada,L,0,"sql, nlp, python",PhD,5,Retail,2025-02-08
AI00227,AI Product Manager,159643,SE,PT,United States,S,100,"data visualization, linux, gcp, hadoop",Master,5,Gaming,2024-01-27
AI00228,Research Scientist,254305,EX,FL,United Kingdom,M,50,"hadoop, python, linux, mathematics",Bachelor,15,Transportation,2024-03-09
AI00229,Data Analyst,52027,MI,PT,South Korea,M,100,"kubernetes, linux, tableau, mlops, statistics",Master,2,Retail,2024-04-18
AI00230,Robotics Engineer,43072,EN,PT,India,S,100,"docker, pytorch, spark, tensorflow, nlp",Associate,0,Energy,2025-01-15
AI00231,Research Scientist,87011,MI,FL,France,L,50,"tableau, linux, pytorch, java, aws",PhD,4,Gaming,2025-03-30
AI00232,AI Research Scientist,36734,EN,FL,China,S,100,"azure, python, mathematics",Master,1,Media,2024-10-11
AI00233,Head of AI,84897,MI,CT,Ireland,L,0,"tensorflow, linux, deep learning, hadoop",Associate,3,Manufacturing,2024-10-07
AI00234,AI Research Scientist,173839,SE,FL,United States,M,100,"tensorflow, azure, tableau, data visualization, hadoop",Bachelor,5,Government,2025-02-04
AI00235,ML Ops Engineer,59357,EN,FT,South Korea,L,0,"nlp, tableau, kubernetes, sql, gcp",Master,0,Transportation,2024-03-22
AI00236,Data Scientist,51431,EN,FL,Austria,M,100,"scala, python, data visualization",Associate,0,Transportation,2024-06-20
AI00237,Autonomous Systems Engineer,96506,SE,FT,Ireland,S,100,"hadoop, spark, kubernetes, scala",PhD,5,Finance,2024-07-03
AI00238,Data Analyst,59198,EN,FT,Canada,S,50,"linux, kubernetes, data visualization, tensorflow, docker",Master,1,Manufacturing,2025-04-27
AI00239,Machine Learning Engineer,223757,EX,FL,Germany,S,0,"git, statistics, data visualization, python, scala",PhD,12,Education,2025-03-29
AI00240,Deep Learning Engineer,74322,EN,FT,France,L,0,"hadoop, spark, tableau, r, python",Bachelor,1,Gaming,2024-12-16
AI00241,Research Scientist,120749,MI,FL,United States,M,50,"tensorflow, mlops, kubernetes, sql, java",Associate,2,Retail,2024-07-01
AI00242,NLP Engineer,138212,EX,FT,Finland,S,50,"hadoop, azure, java, mlops",Master,15,Media,2024-02-19
AI00243,Robotics Engineer,199039,EX,PT,Canada,S,0,"git, docker, statistics, mathematics",Master,15,Real Estate,2024-09-19
AI00244,AI Specialist,105699,SE,FL,Singapore,S,0,"spark, git, hadoop",PhD,6,Healthcare,2025-02-11
AI00245,Research Scientist,38497,EN,FL,Japan,S,100,"python, mathematics, pytorch, spark",Bachelor,0,Consulting,2025-03-06
AI00246,AI Product Manager,63141,MI,CT,Japan,S,100,"r, azure, mlops",Associate,3,Manufacturing,2024-12-09
AI00247,AI Specialist,87871,SE,CT,Austria,L,100,"git, statistics, mathematics, hadoop, java",Master,9,Telecommunications,2025-02-02
AI00248,Research Scientist,255678,EX,CT,United States,M,0,"sql, statistics, mathematics, tensorflow, gcp",Bachelor,18,Telecommunications,2024-04-12
AI00249,Data Analyst,132056,SE,CT,Netherlands,S,0,"java, azure, tableau, python",Master,7,Gaming,2024-10-05
AI00250,AI Research Scientist,146085,SE,FT,United States,M,100,"git, scala, nlp, python",Associate,6,Technology,2024-11-09
AI00251,Data Engineer,85037,MI,CT,Sweden,M,50,"pytorch, python, deep learning, sql, mlops",Master,3,Finance,2024-10-17
AI00252,AI Product Manager,42661,EN,PT,Ireland,M,0,"python, linux, tableau, sql, mlops",Bachelor,1,Finance,2024-12-25
AI00253,Deep Learning Engineer,119706,SE,FL,Israel,L,50,"tensorflow, hadoop, python, java, docker",Associate,7,Retail,2024-09-13
AI00254,Computer Vision Engineer,110064,EX,PT,Finland,M,100,"pytorch, java, kubernetes",Bachelor,10,Finance,2024-10-10
AI00255,Research Scientist,91090,SE,FT,China,M,100,"azure, pytorch, nlp, tensorflow",Associate,9,Telecommunications,2025-01-28
AI00256,Principal Data Scientist,80307,MI,FL,France,L,50,"spark, java, gcp",Master,4,Retail,2024-08-28
AI00257,AI Product Manager,107321,MI,PT,Germany,L,0,"sql, python, gcp",Master,3,Technology,2025-03-04
AI00258,Head of AI,59373,EN,CT,Austria,L,0,"python, gcp, mathematics, scala, deep learning",PhD,0,Gaming,2024-07-17
AI00259,Machine Learning Researcher,65191,EN,PT,France,S,0,"gcp, python, azure, scala",Master,0,Education,2024-01-20
AI00260,Robotics Engineer,152969,EX,FL,Austria,L,0,"tensorflow, pytorch, spark",Associate,16,Government,2025-04-19
AI00261,Research Scientist,147893,SE,FL,Switzerland,S,50,"r, python, data visualization, tensorflow",Associate,8,Healthcare,2024-05-05
AI00262,Principal Data Scientist,69807,EN,FT,United States,L,0,"data visualization, scala, python, sql, linux",Bachelor,0,Transportation,2024-12-14
AI00263,AI Software Engineer,67824,EN,FT,United Kingdom,L,0,"java, aws, gcp, spark",Bachelor,0,Gaming,2024-05-06
AI00264,Data Engineer,141523,EX,PT,South Korea,L,0,"aws, mathematics, linux",Associate,10,Manufacturing,2024-01-21
AI00265,Data Analyst,122796,SE,PT,India,L,100,"scala, aws, spark, deep learning",PhD,9,Healthcare,2024-08-20
AI00266,AI Consultant,81885,MI,PT,United States,S,0,"scala, gcp, mlops, python, computer vision",PhD,3,Retail,2024-12-07
AI00267,Data Analyst,118505,SE,CT,United Kingdom,M,50,"scala, mathematics, mlops, python",Bachelor,5,Government,2025-03-15
AI00268,Robotics Engineer,133565,SE,PT,United States,S,100,"r, git, statistics, spark, python",Master,5,Media,2024-12-21
AI00269,Data Analyst,60019,EN,CT,United Kingdom,S,100,"java, kubernetes, tableau",PhD,1,Government,2024-03-11
AI00270,ML Ops Engineer,76875,EN,PT,United States,M,0,"docker, hadoop, pytorch, python, java",Bachelor,0,Transportation,2024-04-15
AI00271,Deep Learning Engineer,64400,EN,CT,Australia,L,0,"aws, r, python",Bachelor,1,Transportation,2024-10-20
AI00272,Autonomous Systems Engineer,68857,MI,CT,Japan,M,0,"mlops, data visualization, deep learning, python",Master,3,Government,2025-01-27
AI00273,Computer Vision Engineer,97840,SE,PT,Ireland,M,100,"r, linux, aws",Bachelor,7,Technology,2024-06-06
AI00274,Machine Learning Engineer,168619,EX,FT,Sweden,L,100,"azure, git, sql, nlp, docker",Bachelor,18,Automotive,2024-07-04
AI00275,Machine Learning Researcher,118132,SE,FL,United Kingdom,M,100,"git, nlp, mlops",Associate,8,Education,2024-12-17
AI00276,Principal Data Scientist,81112,SE,FL,India,S,100,"java, git, data visualization, sql, kubernetes",PhD,7,Consulting,2025-03-03
AI00277,Head of AI,111502,MI,FL,United Kingdom,M,0,"git, java, mlops",Master,4,Energy,2024-08-31
AI00278,NLP Engineer,151610,SE,PT,United States,L,100,"tensorflow, kubernetes, git, computer vision, statistics",Associate,5,Retail,2025-04-03
AI00279,Machine Learning Engineer,95128,SE,FL,Austria,L,100,"linux, statistics, mlops, computer vision, deep learning",Bachelor,7,Government,2024-12-15
AI00280,Machine Learning Engineer,136733,SE,FL,United Kingdom,S,0,"tableau, gcp, sql, mlops",PhD,8,Gaming,2025-03-21
AI00281,ML Ops Engineer,69822,MI,FL,China,S,50,"gcp, r, python, kubernetes",Bachelor,3,Finance,2024-06-26
AI00282,Machine Learning Researcher,88380,EN,PT,Switzerland,L,50,"azure, python, data visualization",Bachelor,0,Automotive,2025-04-18
AI00283,NLP Engineer,199482,EX,PT,France,S,50,"pytorch, scala, nlp, gcp",Bachelor,18,Transportation,2025-02-17
AI00284,Deep Learning Engineer,56268,MI,FT,Austria,S,50,"java, hadoop, deep learning, tensorflow",Bachelor,4,Automotive,2025-03-08
AI00285,Data Engineer,142301,EX,PT,France,M,50,"deep learning, statistics, docker",Master,12,Telecommunications,2024-03-14
AI00286,NLP Engineer,178371,EX,CT,India,M,0,"spark, python, tableau",Associate,15,Energy,2025-04-08
AI00287,Computer Vision Engineer,157412,EX,CT,Israel,S,50,"tableau, sql, mlops, pytorch",Associate,12,Government,2024-06-27
AI00288,AI Software Engineer,250562,EX,CT,Switzerland,S,0,"docker, tensorflow, hadoop, git, scala",Associate,12,Government,2025-02-07
AI00289,Data Engineer,167401,EX,FT,Ireland,M,50,"tableau, aws, nlp, scala",Bachelor,14,Manufacturing,2024-12-25
AI00290,Computer Vision Engineer,85328,EN,CT,Germany,L,0,"git, sql, spark, mlops",Bachelor,0,Consulting,2024-10-25
AI00291,AI Consultant,94160,SE,FT,Ireland,S,100,"tableau, linux, sql, spark, gcp",Associate,5,Automotive,2025-04-05
AI00292,NLP Engineer,147732,EX,PT,Japan,M,100,"hadoop, sql, computer vision",Master,17,Gaming,2024-06-01
AI00293,Autonomous Systems Engineer,50749,EN,FL,Canada,S,50,"sql, mlops, data visualization, scala, git",Master,0,Government,2024-04-28
AI00294,AI Consultant,222223,EX,PT,Netherlands,M,0,"data visualization, hadoop, scala, aws",PhD,19,Retail,2024-04-27
AI00295,Data Analyst,47958,EN,PT,Finland,L,50,"mathematics, scala, mlops, sql",Bachelor,0,Gaming,2025-02-03
AI00296,Data Scientist,52877,EN,FL,Israel,L,50,"r, sql, scala",PhD,1,Retail,2024-08-22
AI00297,AI Research Scientist,138782,EX,CT,Finland,M,0,"git, aws, pytorch",Bachelor,19,Finance,2025-02-08
AI00298,AI Specialist,66150,SE,FT,Ireland,S,100,"computer vision, sql, java, gcp",Master,5,Finance,2025-03-03
AI00299,Principal Data Scientist,178470,EX,FT,Australia,L,100,"python, tensorflow, git, pytorch, mlops",PhD,18,Energy,2024-02-16
AI00300,Deep Learning Engineer,62936,MI,PT,China,M,100,"aws, sql, azure",Bachelor,3,Technology,2024-10-09
AI00301,Machine Learning Engineer,159003,EX,FT,Japan,S,50,"mathematics, r, mlops",PhD,11,Real Estate,2024-02-05
AI00302,Computer Vision Engineer,98694,EX,CT,China,M,50,"r, python, azure, java",Master,15,Education,2024-05-17
AI00303,Data Engineer,50471,EN,FT,China,S,100,"kubernetes, scala, data visualization",Bachelor,1,Energy,2025-01-19
AI00304,AI Software Engineer,104460,MI,FL,Sweden,M,0,"deep learning, kubernetes, sql",Bachelor,3,Transportation,2025-03-30
AI00305,Research Scientist,63711,EN,PT,Australia,M,0,"kubernetes, scala, pytorch, aws, docker",Master,0,Healthcare,2024-08-11
AI00306,Data Analyst,64384,EN,PT,Australia,L,0,"python, kubernetes, scala, linux",PhD,0,Consulting,2024-02-23
AI00307,AI Architect,223296,SE,FL,Denmark,L,0,"git, python, scala, aws",Master,5,Healthcare,2025-04-30
AI00308,Autonomous Systems Engineer,73372,SE,PT,Finland,M,50,"hadoop, gcp, mlops, statistics",PhD,9,Real Estate,2024-02-22
AI00309,Machine Learning Researcher,92458,MI,FT,France,M,50,"hadoop, python, kubernetes",Associate,3,Manufacturing,2024-05-05
AI00310,AI Product Manager,80483,MI,PT,Finland,L,50,"git, python, tensorflow, sql",Bachelor,2,Government,2025-03-02
AI00311,Machine Learning Researcher,71730,MI,FT,China,L,100,"linux, gcp, statistics, nlp, azure",PhD,2,Technology,2024-04-27
AI00312,Machine Learning Researcher,186565,EX,PT,Norway,S,0,"r, git, computer vision",Master,19,Retail,2025-04-23
AI00313,Robotics Engineer,114225,SE,PT,Finland,L,50,"linux, sql, pytorch, nlp, git",Master,9,Consulting,2024-06-06
AI00314,AI Software Engineer,160286,EX,FT,Canada,S,0,"sql, computer vision, linux, data visualization, git",PhD,19,Retail,2025-03-14
AI00315,Head of AI,60957,MI,CT,Ireland,L,100,"python, spark, tensorflow",PhD,4,Real Estate,2024-03-24
AI00316,Autonomous Systems Engineer,90148,MI,FL,Canada,M,50,"java, mlops, tensorflow",PhD,4,Real Estate,2025-04-11
AI00317,Data Analyst,105723,SE,CT,Sweden,M,50,"nlp, sql, python",Bachelor,5,Education,2024-12-09
AI00318,Data Scientist,388754,EX,CT,Switzerland,L,0,"docker, python, mathematics",Master,16,Transportation,2024-06-20
AI00319,AI Consultant,45129,EN,CT,China,M,50,"kubernetes, mathematics, git, pytorch",Master,1,Technology,2025-02-18
AI00320,Data Engineer,68001,MI,FT,France,M,100,"python, tensorflow, tableau, linux, java",Master,2,Technology,2024-02-24
AI00321,Robotics Engineer,51736,EN,FT,Japan,M,50,"spark, data visualization, sql, tensorflow, gcp",Master,0,Government,2024-03-09
AI00322,Data Scientist,112035,SE,CT,Canada,L,50,"python, mathematics, deep learning, tensorflow, aws",Associate,8,Consulting,2024-08-01
AI00323,Data Engineer,55619,EN,CT,France,S,100,"linux, r, scala",PhD,1,Gaming,2024-01-22
AI00324,AI Research Scientist,56796,EN,PT,Ireland,M,50,"python, tensorflow, tableau",Associate,1,Gaming,2024-03-11
AI00325,Robotics Engineer,61808,EN,CT,Sweden,L,0,"sql, pytorch, azure",Master,0,Healthcare,2024-03-26
AI00326,AI Consultant,78751,MI,CT,Singapore,M,100,"pytorch, sql, java, git",Master,3,Gaming,2025-04-07
AI00327,AI Architect,238449,EX,PT,United States,M,50,"scala, linux, docker, git",Associate,15,Gaming,2025-01-15
AI00328,AI Research Scientist,81908,EN,FL,Australia,L,100,"mathematics, pytorch, azure",Associate,0,Consulting,2025-04-04
AI00329,Machine Learning Engineer,79556,SE,CT,India,M,100,"scala, linux, python",Master,7,Consulting,2024-12-29
AI00330,NLP Engineer,70609,EN,CT,Canada,M,100,"data visualization, pytorch, sql, computer vision, gcp",Bachelor,1,Healthcare,2025-03-06
AI00331,Principal Data Scientist,100354,MI,PT,United Kingdom,S,100,"deep learning, sql, data visualization, nlp, tableau",Master,2,Government,2024-04-15
AI00332,NLP Engineer,62606,MI,CT,Canada,S,100,"kubernetes, java, computer vision",Master,3,Technology,2024-08-24
AI00333,NLP Engineer,44279,EN,CT,Israel,S,0,"tableau, linux, java, kubernetes, computer vision",PhD,1,Technology,2024-05-02
AI00334,Research Scientist,36995,EN,FL,Finland,S,0,"statistics, git, data visualization",Bachelor,0,Technology,2025-02-26
AI00335,Principal Data Scientist,193149,EX,CT,Germany,L,50,"pytorch, sql, aws, spark",Associate,15,Consulting,2024-07-27
AI00336,Data Scientist,88722,MI,PT,Sweden,S,100,"r, kubernetes, tensorflow, data visualization",PhD,3,Government,2024-11-19
AI00337,Data Scientist,145098,SE,PT,Netherlands,L,100,"tensorflow, aws, git, azure",Master,8,Gaming,2024-08-24
AI00338,AI Consultant,83381,MI,PT,Singapore,S,0,"mathematics, git, linux",Master,3,Energy,2024-10-19
AI00339,Autonomous Systems Engineer,46591,EN,FT,Japan,M,100,"python, data visualization, azure",Master,1,Real Estate,2024-08-19
AI00340,Data Scientist,99604,EX,PT,Japan,S,50,"pytorch, mathematics, linux",Master,11,Education,2024-01-04
AI00341,AI Research Scientist,262339,EX,FL,Norway,L,0,"spark, statistics, tableau, deep learning",Associate,12,Energy,2024-08-09
AI00342,Machine Learning Researcher,58899,EN,FL,Singapore,S,50,"kubernetes, aws, nlp, git",Master,1,Consulting,2025-01-18
AI00343,Research Scientist,109939,MI,FL,Denmark,M,100,"sql, tableau, pytorch, nlp, gcp",PhD,4,Transportation,2024-07-31
AI00344,NLP Engineer,32587,EN,FL,Israel,S,100,"scala, docker, data visualization",Bachelor,0,Real Estate,2025-04-06
AI00345,Robotics Engineer,102069,MI,PT,Norway,M,50,"scala, python, gcp, aws",Associate,2,Healthcare,2024-10-19
AI00346,AI Specialist,153376,EX,FL,Finland,S,0,"tableau, azure, aws, data visualization",Master,12,Education,2024-08-12
AI00347,Autonomous Systems Engineer,92574,EN,PT,Switzerland,M,50,"sql, mathematics, linux, scala, hadoop",PhD,1,Education,2024-10-06
AI00348,ML Ops Engineer,92858,SE,FL,Australia,S,50,"docker, aws, computer vision, mlops",Associate,6,Manufacturing,2024-12-16
AI00349,Data Scientist,84172,EN,FT,Germany,L,0,"docker, git, data visualization",Bachelor,1,Manufacturing,2024-08-13
AI00350,AI Consultant,66601,SE,CT,Japan,S,100,"gcp, linux, r, scala",Master,5,Technology,2024-06-23
AI00351,Data Scientist,99818,SE,PT,South Korea,L,100,"aws, spark, mathematics",Master,6,Telecommunications,2024-07-03
AI00352,Deep Learning Engineer,96240,SE,CT,China,L,100,"gcp, java, pytorch, mathematics, computer vision",Bachelor,8,Technology,2025-03-21
AI00353,AI Software Engineer,72389,MI,FT,Germany,M,100,"deep learning, computer vision, tableau, pytorch",Bachelor,2,Gaming,2024-05-06
AI00354,Head of AI,118570,SE,FL,Ireland,L,0,"python, hadoop, azure, computer vision",Associate,8,Healthcare,2025-01-15
AI00355,NLP Engineer,56276,MI,FL,Austria,M,0,"python, tensorflow, linux",PhD,3,Telecommunications,2024-10-20
AI00356,AI Architect,93369,EX,CT,Ireland,S,0,"azure, nlp, scala",Bachelor,13,Manufacturing,2024-06-22
AI00357,Data Analyst,115634,SE,FL,South Korea,L,50,"linux, hadoop, spark, azure",Master,9,Retail,2025-01-12
AI00358,Machine Learning Engineer,215782,EX,FL,Switzerland,M,50,"tableau, sql, linux",PhD,13,Gaming,2024-06-22
AI00359,AI Specialist,110858,MI,FL,Denmark,L,50,"git, hadoop, pytorch, java",Master,4,Energy,2024-01-08
AI00360,Autonomous Systems Engineer,77926,EN,PT,Australia,M,0,"kubernetes, data visualization, computer vision, sql",PhD,1,Transportation,2024-07-28
AI00361,AI Product Manager,115976,EX,CT,Austria,S,100,"statistics, gcp, sql",Master,12,Energy,2024-01-15
AI00362,Principal Data Scientist,71134,EN,CT,France,L,50,"tensorflow, data visualization, kubernetes, linux",Master,1,Manufacturing,2025-01-10
AI00363,Computer Vision Engineer,63231,EN,PT,Germany,L,50,"statistics, spark, data visualization, git",Bachelor,1,Real Estate,2024-12-12
AI00364,AI Consultant,96419,MI,CT,Norway,S,0,"docker, scala, aws",PhD,3,Manufacturing,2025-01-12
AI00365,Data Analyst,221235,EX,FT,United Kingdom,M,0,"kubernetes, docker, tableau, python, spark",Associate,13,Media,2024-04-14
AI00366,AI Specialist,213785,EX,FT,Canada,M,100,"sql, git, java, docker",Master,13,Energy,2024-01-29
AI00367,AI Software Engineer,59378,EN,PT,Austria,L,100,"linux, scala, pytorch, hadoop",PhD,0,Real Estate,2024-06-02
AI00368,AI Architect,61374,EN,CT,Norway,S,50,"mlops, java, linux",Associate,1,Consulting,2024-03-18
AI00369,Machine Learning Researcher,77579,EN,FL,Norway,L,50,"mlops, kubernetes, python, computer vision",PhD,0,Retail,2025-04-01
AI00370,AI Research Scientist,61122,EN,CT,Austria,L,50,"linux, java, data visualization, tableau",Associate,0,Manufacturing,2024-03-31
AI00371,Machine Learning Engineer,53318,MI,FT,Israel,S,0,"tensorflow, python, gcp, java",Bachelor,3,Healthcare,2024-07-06
AI00372,Data Engineer,182747,EX,FT,Australia,S,100,"r, hadoop, data visualization",Bachelor,15,Gaming,2024-10-05
AI00373,Head of AI,138496,SE,CT,Singapore,M,100,"git, kubernetes, hadoop, sql, docker",Associate,5,Telecommunications,2024-10-25
AI00374,Machine Learning Engineer,79744,SE,PT,Israel,S,0,"mathematics, sql, pytorch, java, mlops",Associate,8,Media,2024-08-07
AI00375,AI Consultant,133437,EX,PT,Austria,S,50,"hadoop, docker, mlops",Associate,13,Automotive,2024-08-13
